prefecture,year,population,capital,region,estimated_area,island
Toyama-ken,1881,NA,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1882,NA,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1883,NA,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1884,701622,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1885,706014,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1886,712532,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1886.9167,715384,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1887.9167,726078,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1888.9167,738445,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1889.9167,745248,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1890.9167,754105,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1891.9167,759040,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1892.9167,763105,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1893.9167,764196,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1894.9167,763450,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1895.9167,764399,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1896.9167,762892,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1897.9167,754799,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1898.9167,766407,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1903.9167,776851,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1908.9167,770665,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1913.9167,805613,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1918.9167,803191,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1920.75,724276,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1925.75,749243,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1930.75,778953,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1935.75,798890,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1940.75,822569,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1944.25,819614,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1945.8333,953834,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1946.3333,932669,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1947.75,979229,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1948.5833,998349,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1950.75,1008790,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1955.75,1021121,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1960.75,1032614,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1965.75,1025465,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1970.75,1029695,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1975.75,1070791,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1980.75,1103459,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1985.75,1118369,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1990.75,1120161,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,1995.75,1123125,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,2000.75,1120851,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,2005.75,1111729,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,2010.75,1093247,Toyama-shi,Chubu,4247.61,Honshu
Toyama-ken,2015.75,1066883,Toyama-shi,Chubu,4247.61,Honshu
Wakayama-ken,1872.1667,556919,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1873,562410,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1874,565696,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1875,572436,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1876,579112,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1877,584976,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1878,591668,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1879,602075,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1880,601236,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1881,603723,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1882,606754,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1883,610182,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1884,612505,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1885,618026,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1886,619343,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1886.9167,613862,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1887.9167,621554,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1888.9167,623842,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1889.9167,627332,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1890.9167,630373,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1891.9167,630667,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1892.9167,633771,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1893.9167,634494,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1894.9167,636699,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1895.9167,644983,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1896.9167,651021,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1897.9167,656025,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1898.9167,672225,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1903.9167,697766,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1908.9167,723357,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1913.9167,770293,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1918.9167,795400,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1920.75,750411,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1925.75,787511,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1930.75,830748,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1935.75,864087,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1940.75,865074,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1944.25,847388,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1945.8333,936006,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1946.3333,933231,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1947.75,959999,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1948.5833,979982,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1950.75,982113,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1955.75,1006819,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1960.75,1002191,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1965.75,1026975,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1970.75,1042736,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1975.75,1072118,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1980.75,1087012,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1985.75,1087206,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1990.75,1074325,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,1995.75,1080435,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,2000.75,1069912,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,2005.75,1035969,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,2010.75,1002198,Wakayama-shi,Kansai,4726.29,Honshu
Wakayama-ken,2015.75,963850,Wakayama-shi,Kansai,4726.29,Honshu
Yamagata-ken,1872.1667,299291,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1873,302743,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1874,307535,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1875,309837,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1876,312313,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1877,657613,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1878,662913,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1879,681180,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1880,682929,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1881,687718,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1882,693360,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1883,695533,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1884,705507,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1885,709145,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1886,717252,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1886.9167,722978,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1887.9167,732913,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1888.9167,741896,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1889.9167,750840,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1890.9167,756909,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1891.9167,764701,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1892.9167,773015,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1893.9167,778280,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1894.9167,781727,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1895.9167,790779,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1896.9167,800831,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1897.9167,811039,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1898.9167,827138,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1903.9167,879564,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1908.9167,913445,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1913.9167,965356,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1918.9167,987053,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1920.75,968925,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1925.75,1027297,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1930.75,1080034,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1935.75,1116822,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1940.75,1119338,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1944.25,1083569,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1945.8333,1326350,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1946.3333,1294934,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1947.75,1335653,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1948.5833,1346492,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1950.75,1357347,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1955.75,1353649,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1960.75,1320664,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1965.75,1263103,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1970.75,1225618,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1975.75,1220302,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1980.75,1251917,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1985.75,1261662,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1990.75,1258390,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,1995.75,1256958,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,2000.75,1244147,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,2005.75,1216181,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,2010.75,1168924,Yamagata-shi,Tohoku,9323.46,Honshu
Yamagata-ken,2015.75,1122957,Yamagata-shi,Tohoku,9323.46,Honshu
Yamaguchi-ken,1872.1667,827536,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1873,830060,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1874,836419,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1875,838946,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1876,844550,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1877,850608,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1878,855618,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1879,875607,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1880,877614,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1881,883885,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1882,888442,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1883,897370,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1884,897296,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1885,900339,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1886,899606,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1886.9167,897557,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1887.9167,911859,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1888.9167,914083,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1889.9167,922497,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1890.9167,927015,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1891.9167,929629,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1892.9167,937036,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1893.9167,938158,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1894.9167,939940,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1895.9167,948234,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1896.9167,952300,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1897.9167,961065,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1898.9167,979596,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1903.9167,1015156,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1908.9167,1044926,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1913.9167,1089791,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1918.9167,1099048,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1920.75,1041013,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1925.75,1094544,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1930.75,1135637,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1935.75,1190542,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1940.75,1294242,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1944.25,1357368,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1945.8333,1356491,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1946.3333,1375496,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1947.75,1479244,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1948.5833,1505532,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1950.75,1540882,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1955.75,1609839,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1960.75,1602207,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1965.75,1543573,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1970.75,1511448,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1975.75,1555218,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1980.75,1587079,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1985.75,1601627,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1990.75,1572616,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,1995.75,1555543,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,2000.75,1527964,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,2005.75,1492606,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,2010.75,1451338,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamaguchi-ken,2015.75,1405007,Yamaguchi-shi,Chugoku,6114.09,Honshu
Yamanashi-ken,1872.1667,360068,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1873,362973,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1874,364345,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1875,369255,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1876,374250,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1877,377944,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1878,381229,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1879,391123,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1880,395447,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1881,404299,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1882,409929,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1883,410246,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1884,416497,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1885,419444,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1886,425898,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1886.9167,430996,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1887.9167,437475,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1888.9167,445182,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1889.9167,452781,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1890.9167,458534,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1891.9167,463263,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1892.9167,467337,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1893.9167,471480,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1894.9167,474959,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1895.9167,482349,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1896.9167,489412,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1897.9167,492689,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1898.9167,506497,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1903.9167,540657,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1908.9167,573341,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1913.9167,608969,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1918.9167,633224,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1920.75,583453,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1925.75,600675,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1930.75,631042,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1935.75,646727,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1940.75,663026,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1944.25,634897,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1945.8333,839057,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1946.3333,796973,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1947.75,807251,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1948.5833,815485,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1950.75,811369,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1955.75,807044,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1960.75,782062,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1965.75,763194,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1970.75,762029,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1975.75,783050,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1980.75,804256,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1985.75,832832,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1990.75,852966,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,1995.75,881996,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,2000.75,888172,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,2005.75,884515,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,2010.75,863075,Kofu-shi,Chubu,4465.37,Honshu
Yamanashi-ken,2015.75,835165,Kofu-shi,Chubu,4465.37,Honshu
